COMMUNE_NOM,COLL_INSEE,ENFANT_SEXE,ENFANT_PRENOM,NOMBRE_OCCURRENCES,ANNEE
Nevers,58194,F,Lucile,1,1979
Nevers,58194,F,Ludivine,7,1979
Nevers,58194,M,Ludovic,15,1979
Nevers,58194,M,Luis,1,1979
Nevers,58194,F,Luisa,1,1979
Nevers,58194,F,Lydia,1,1979
Nevers,58194,F,Lydie,3,1979
Nevers,58194,F,Lynda,1,1979
Nevers,58194,F,Lysiane,1,1979
Nevers,58194,F,Magali,3,1979
Nevers,58194,F,Magalie,4,1979
Nevers,58194,F,Magdalène,1,1979
Nevers,58194,F,Malorie,1,1979
Nevers,58194,M,Manuel,1,1979
Nevers,58194,F,Manuela,1,1979
Nevers,58194,M,Marc,1,1979
Nevers,58194,F,Marcelline,1,1979
Nevers,58194,F,Marie,8,1979
Nevers,58194,F,Marie-Amélie,1,1979
Nevers,58194,F,Marie-Antoinette,1,1979
Nevers,58194,F,Marie-Bénédicte,2,1979
Nevers,58194,F,Marie-Bernadette,1,1979
Nevers,58194,F,Marie-Bernard,1,1979
Nevers,58194,F,Marie-Blaise,1,1979
Nevers,58194,F,Marie-Eve,1,1979
Nevers,58194,F,Marie-Hélène,1,1979
Nevers,58194,F,Marie-Laure,6,1979
Nevers,58194,F,Marie-Lozère,1,1979
Nevers,58194,F,Marie-Noëlle,1,1979
Nevers,58194,F,Marie-Pierre,2,1979
Nevers,58194,F,Marilene,1,1979
Nevers,58194,F,Marilyn,1,1979
Nevers,58194,F,Marina,1,1979
Nevers,58194,F,Marine,1,1979
Nevers,58194,F,Marion,4,1979
Nevers,58194,F,Marjolaine,1,1979
Nevers,58194,F,Marjorie,2,1979
Nevers,58194,F,Marlène,1,1979
Nevers,58194,F,Marlyse,1,1979
Nevers,58194,M,Martial,1,1979
Nevers,58194,F,Martine,1,1979
Nevers,58194,F,Maryannick,1,1979
Nevers,58194,F,Marylene,1,1979
Nevers,58194,F,Maryline,5,1979
Nevers,58194,M,Mathieu,10,1979
Nevers,58194,F,Mathilde,4,1979
Nevers,58194,M,Matthieu,4,1979
Nevers,58194,F,Maud,5,1979
Nevers,58194,F,Mauricette,1,1979
Nevers,58194,M,Maxime,1,1979
Nevers,58194,M,Medhy,1,1979
Nevers,58194,F,Mélanie,3,1979
Nevers,58194,M,Michael,4,1979
Nevers,58194,M,Michaël,21,1979
Nevers,58194,M,Michel,2,1979
Nevers,58194,M,Mickaël,4,1979
Nevers,58194,M,Miguel,1,1979
Nevers,58194,M,Mikael,1,1979
Nevers,58194,M,Mikaël,1,1979
Nevers,58194,M,Mohamed,2,1979
Nevers,58194,M,Morgan,1,1979
Nevers,58194,F,Morgane,1,1979
Nevers,58194,F,Mounia,1,1979
Nevers,58194,F,Muriel,1,1979
Nevers,58194,F,Myriam,5,1979
Nevers,58194,F,Nadege,1,1979
Nevers,58194,F,Nadège,3,1979
Nevers,58194,F,Nadia,4,1979
Nevers,58194,F,Natacha,3,1979
Nevers,58194,F,Nathalie,15,1979
Nevers,58194,F,Nelly,5,1979
Nevers,58194,M,Nicolas,40,1979
Nevers,58194,M,Noël,1,1979
Nevers,58194,F,Noëlle,1,1979
Nevers,58194,F,Nolwenn,1,1979
Nevers,58194,F,Noura,1,1979
Nevers,58194,F,Nouria,1,1979
Nevers,58194,M,Olivier,16,1979
Nevers,58194,F,Ophélie,2,1979
Nevers,58194,F,Ophéliesabine,1,1979
Nevers,58194,M,Paolo,1,1979
Nevers,58194,M,Pascal,1,1979
Nevers,58194,F,Pascale,1,1979
Nevers,58194,F,Pascaline,1,1979
Nevers,58194,M,Patrice,3,1979
Nevers,58194,F,Patricia,1,1979
Nevers,58194,M,Patrick,1,1979
Nevers,58194,M,Paul,1,1979
Nevers,58194,M,Paulin,1,1979
Nevers,58194,M,Paulo,1,1979
Nevers,58194,F,Peggy,1,1979
Nevers,58194,M,Philippe,5,1979
Nevers,58194,M,Pier-Ange,1,1979
Nevers,58194,M,Pierre,10,1979
Nevers,58194,M,Pierre-Alexandre,1,1979
Nevers,58194,M,Pierre-Jean,1,1979
Nevers,58194,M,Pierre-Renaud,1,1979
Nevers,58194,F,Prisca,1,1979
Nevers,58194,F,Priscilla,1,1979
Nevers,58194,F,Rachel,5,1979
Nevers,58194,F,Ranïa,1,1979
Nevers,58194,M,Raphael,1,1979
Nevers,58194,M,Raphaël,3,1979
Nevers,58194,M,Raymond,1,1979
Nevers,58194,F,Rebecca,1,1979
Nevers,58194,M,Régis,2,1979
Nevers,58194,M,Rémi,2,1979
Nevers,58194,M,Rémy,1,1979
Nevers,58194,M,Rene,1,1979
Nevers,58194,M,Richard,2,1979
Nevers,58194,M,Rodolphe,4,1979
Nevers,58194,F,Rolande,1,1979
Nevers,58194,M,Romain,11,1979
Nevers,58194,M,Romaric,1,1979
Nevers,58194,M,Romuald,1,1979
Nevers,58194,F,Roseline,1,1979
Nevers,58194,F,Roselyne,2,1979
Nevers,58194,M,Rudy,1,1979
Nevers,58194,F,Sabine,3,1979
Nevers,58194,F,Sabrina,15,1979
Nevers,58194,F,Salima,1,1979
Nevers,58194,M,Samir,1,1979
Nevers,58194,F,Samira,3,1979
Nevers,58194,M,Samuel,5,1979
Nevers,58194,F,Sandie,1,1979
Nevers,58194,F,Sandra,14,1979
Nevers,58194,F,Sandrine,17,1979
Nevers,58194,F,Sarah,3,1979
Nevers,58194,M,Sebastien,7,1979
Nevers,58194,M,Sébastien,46,1979
Nevers,58194,F,Ségolène,1,1979
Nevers,58194,F,Servane,1,1979
Nevers,58194,F,Severine,1,1979
Nevers,58194,F,Séverine,13,1979
Nevers,58194,F,Sheila,1,1979
Nevers,58194,M,Si,1,1979
Nevers,58194,M,Simon,2,1979
Nevers,58194,M,Smain,1,1979
Nevers,58194,F,Solenn,1,1979
Nevers,58194,F,Solenne,1,1979
Nevers,58194,F,Sonia,3,1979
Nevers,58194,F,Sophie,23,1979
Nevers,58194,M,Stephane,6,1979
Nevers,58194,M,Stéphane,11,1979
Nevers,58194,F,Stephanie,6,1979
Nevers,58194,F,Stéphanie,29,1979
Nevers,58194,M,Stephen,1,1979
Nevers,58194,M,Steve,1,1979
Nevers,58194,M,Stève,1,1979
Nevers,58194,F,Svenja,1,1979
Nevers,58194,F,Sybille,1,1979
Nevers,58194,M,Sylvain,17,1979
Nevers,58194,F,Sylvana,1,1979
Nevers,58194,F,Sylvia,1,1979
Nevers,58194,F,Sylvie,5,1979
Nevers,58194,M,Talet,1,1979
Nevers,58194,M,Tanguy,1,1979
Nevers,58194,M,Tarek,1,1979
Nevers,58194,M,Taylor,1,1979
Nevers,58194,M,Thibaut,1,1979
Nevers,58194,M,Thierry,4,1979
Nevers,58194,M,Thomas,4,1979
Nevers,58194,F,Valerie,2,1979
Nevers,58194,F,Valérie,6,1979
Nevers,58194,F,Vanessa,11,1979
Nevers,58194,F,Veronique,2,1979
Nevers,58194,F,Véronique,5,1979
Nevers,58194,M,Vincent,13,1979
Nevers,58194,M,Virgile,2,1979
Nevers,58194,F,Virginie,27,1979
Nevers,58194,F,Viriginie,1,1979
Nevers,58194,F,Viviane,1,1979
Nevers,58194,M,Wallid,1,1979
Nevers,58194,M,Wenceslas,1,1979
Nevers,58194,M,Wilfried,2,1979
Nevers,58194,M,Willy,1,1979
Nevers,58194,M,Xavier,7,1979
Nevers,58194,F,Yamina,1,1979
Nevers,58194,M,Yann,3,1979
Nevers,58194,M,Yannick,6,1979
Nevers,58194,M,Yoann,3,1979
Nevers,58194,M,Yohan,1,1979
Nevers,58194,M,Yohann,3,1979
Nevers,58194,F,Yolande,1,1979
Nevers,58194,M,Youssef,1,1979
Nevers,58194,M,Yvan,1,1979
Nevers,58194,M,Yves,1,1979
Nevers,58194,M,Zohair,2,1979
Nevers,58194,M,Abdehafed,1,1978
Nevers,58194,F,Achraf,1,1978
Nevers,58194,F,Adeline,1,1978
Nevers,58194,M,Adrien,1,1978
Nevers,58194,F,Agnès,2,1978
Nevers,58194,M,Alain,4,1978
Nevers,58194,M,Albin,1,1978
Nevers,58194,F,Alexandra,12,1978
Nevers,58194,M,Alexandre,12,1978
Nevers,58194,M,Alexis,4,1978
Nevers,58194,F,Alice,2,1978
Nevers,58194,F,Alicia,1,1978
Nevers,58194,F,Aline,5,1978
Nevers,58194,M,Alix,1,1978
Nevers,58194,F,Alix,1,1978
Nevers,58194,F,Amanda,1,1978
Nevers,58194,F,Amandine,4,1978
Nevers,58194,F,Amélie,3,1978
Nevers,58194,F,Aminat,1,1978
Nevers,58194,F,Anais,1,1978
Nevers,58194,F,Angeline,1,1978
Nevers,58194,F,Angelique,1,1978
Nevers,58194,F,Angélique,11,1978
Nevers,58194,F,Annabelle,1,1978
Nevers,58194,F,Anne,9,1978
Nevers,58194,F,Anne-Cécile,2,1978
Nevers,58194,F,Anne-Charlotte,1,1978
Nevers,58194,F,Anne-Christine,1,1978
Nevers,58194,F,Anne-Laure,2,1978
Nevers,58194,F,Anne-Sophie,1,1978
Nevers,58194,F,Annie,3,1978
Nevers,58194,M,Anthony,12,1978
Nevers,58194,M,Antoine,4,1978
Nevers,58194,M,Armand,1,1978
Nevers,58194,F,Armelle,1,1978
Nevers,58194,M,Arnaud,16,1978
Nevers,58194,F,Arzu,1,1978
Nevers,58194,F,Astrid,1,1978
Nevers,58194,F,Aude,2,1978
Nevers,58194,F,Audrey,3,1978
Nevers,58194,F,Aurélia,3,1978
Nevers,58194,F,Aurelie,3,1978
Nevers,58194,F,Aurélie,17,1978
Nevers,58194,M,Aurélien,1,1978
Nevers,58194,F,Aurore,9,1978
Nevers,58194,M,Axel,1,1978
Nevers,58194,F,Axelle,1,1978
Nevers,58194,M,Ayhan,1,1978
Nevers,58194,M,Badradine,1,1978
Nevers,58194,M,Badre,1,1978
Nevers,58194,F,Barbara,2,1978
Nevers,58194,F,Béatrice,2,1978
Nevers,58194,M,Behzat,1,1978
Nevers,58194,F,Benedicte,1,1978
Nevers,58194,F,Bénédicte,2,1978
Nevers,58194,M,Benjamin,7,1978
Nevers,58194,M,Benoit,1,1978
Nevers,58194,M,Benoît,6,1978
Nevers,58194,F,Berangere,1,1978
Nevers,58194,F,Bérangère,1,1978
Nevers,58194,F,Bérengère,1,1978
Nevers,58194,F,Berenice,1,1978
Nevers,58194,F,Bernadette,1,1978
Nevers,58194,M,Bertrand,7,1978
Nevers,58194,F,Betty,1,1978
Nevers,58194,F,Blandine,1,1978
Nevers,58194,M,Boris,2,1978
Nevers,58194,M,Brice,3,1978
Nevers,58194,F,Brigitte,2,1978
Nevers,58194,M,Bruno,9,1978
Nevers,58194,M,Camel,1,1978
Nevers,58194,M,Camille,1,1978
Nevers,58194,F,Carene,1,1978
Nevers,58194,F,Carine,4,1978
Nevers,58194,M,Carlos,2,1978
Nevers,58194,F,Carole,8,1978
Nevers,58194,F,Carole-Sophie,1,1978
Nevers,58194,F,Caroline,13,1978
Nevers,58194,F,Catherine,10,1978
Nevers,58194,F,Cathy,2,1978
Nevers,58194,F,Cecile,1,1978
Nevers,58194,F,Cécile,11,1978
Nevers,58194,F,Cécilia,2,1978
Nevers,58194,M,Cedric,5,1978
Nevers,58194,M,Cédric,18,1978
Nevers,58194,M,Cedrick,1,1978
Nevers,58194,F,Céleste,1,1978
Nevers,58194,F,Celia,1,1978
Nevers,58194,F,Célia,1,1978
Nevers,58194,F,Celine,9,1978
Nevers,58194,F,Céline,31,1978
Nevers,58194,M,Charles,4,1978
Nevers,58194,F,Charlotte,4,1978
Nevers,58194,F,Christel,1,1978
Nevers,58194,F,Christele,1,1978
Nevers,58194,F,Christèle,1,1978
Nevers,58194,F,Christelle,16,1978
Nevers,58194,M,Christian,3,1978
Nevers,58194,F,Christiane,1,1978
Nevers,58194,F,Christine,1,1978
Nevers,58194,M,Christophe,16,1978
Nevers,58194,F,Claire,4,1978
Nevers,58194,F,Clara,1,1978
Nevers,58194,M,Claude,1,1978
Nevers,58194,M,Clément,1,1978
Nevers,58194,F,Clotilde,1,1978
Nevers,58194,F,Coralie,1,1978
Nevers,58194,F,Corinne,2,1978
Nevers,58194,M,Cyr,1,1978
Nevers,58194,M,Cyril,9,1978
Nevers,58194,F,Dalya,1,1978
Nevers,58194,M,Damien,10,1978
Nevers,58194,M,Daniel,2,1978
Nevers,58194,M,David,41,1978
Nevers,58194,F,Delphine,16,1978
Nevers,58194,M,Didier,1,1978
Nevers,58194,M,Dimitri,1,1978
Nevers,58194,M,Dominique,1,1978
Nevers,58194,F,Dorothée,2,1978
Nevers,58194,M,Duarte,1,1978
Nevers,58194,F,Edwige,1,1978
Nevers,58194,M,El-Alami,1,1978
Nevers,58194,M,Elie,1,1978
Nevers,58194,F,Elisabeth,2,1978
Nevers,58194,F,Elise,3,1978
Nevers,58194,F,Elizabeth,1,1978
Nevers,58194,F,Elodie,8,1978
Nevers,58194,F,Elsa,1,1978
Nevers,58194,F,Emilie,7,1978
Nevers,58194,M,Emmanuel,8,1978
Nevers,58194,F,Emmanuelle,3,1978
Nevers,58194,M,Eric,8,1978
Nevers,58194,M,Ersin,1,1978
Nevers,58194,M,Erwan,1,1978
Nevers,58194,F,Estelle,7,1978
Nevers,58194,F,Esthel,1,1978
Nevers,58194,M,Etienne,2,1978
Nevers,58194,M,Fabien,3,1978
Nevers,58194,F,Fabienne,3,1978
Nevers,58194,M,Fabrice,1,1978
Nevers,58194,F,Fanny,3,1978
Nevers,58194,F,Fatima,1,1978
Nevers,58194,F,Fatna,1,1978
Nevers,58194,M,Fehri,1,1978
Nevers,58194,M,Felix,1,1978
Nevers,58194,M,Flavien,1,1978
Nevers,58194,F,Flora,1,1978
Nevers,58194,F,Florence,7,1978
Nevers,58194,M,Florent,2,1978
Nevers,58194,M,Florian,3,1978
Nevers,58194,F,Floriane,1,1978
Nevers,58194,M,Fouad,1,1978
Nevers,58194,F,France,1,1978
Nevers,58194,M,Franck,11,1978
Nevers,58194,M,Franck-Francis,1,1978
Nevers,58194,M,Francois,1,1978
Nevers,58194,M,François,6,1978
Nevers,58194,F,Francoise,1,1978
Nevers,58194,F,Françoise,2,1978
Nevers,58194,M,François-Pierre,1,1978
Nevers,58194,M,Frank,1,1978
Nevers,58194,M,Frederic,8,1978
Nevers,58194,M,Frédéric,9,1978
Nevers,58194,M,Frédérick,1,1978
Nevers,58194,F,Frédériqe,1,1978
Nevers,58194,F,Frédérique,4,1978
Nevers,58194,F,Gabrielle,1,1978
Nevers,58194,M,Gael,1,1978
Nevers,58194,M,Gaël,1,1978
Nevers,58194,F,Gaelle,2,1978
Nevers,58194,F,Gaëlle,3,1978
Nevers,58194,M,Gaspard,1,1978
Nevers,58194,M,Gautier,1,1978
Nevers,58194,F,Geneviève,1,1978
Nevers,58194,M,Geoffrey,1,1978
Nevers,58194,M,Geoffroy,1,1978
Nevers,58194,M,Georges,1,1978
Nevers,58194,M,Gerald,1,1978
Nevers,58194,M,Gérald,1,1978
Nevers,58194,F,Geraldine,1,1978
Nevers,58194,F,Géraldine,5,1978
Nevers,58194,M,Gérémy,1,1978
Nevers,58194,M,Gilles,2,1978
Nevers,58194,F,Graziella,2,1978
Nevers,58194,M,Grégoire,1,1978
Nevers,58194,M,Gregory,2,1978
Nevers,58194,M,Grégory,5,1978
Nevers,58194,M,Guillaume,22,1978
Nevers,58194,F,Gwenaëlle,1,1978
Nevers,58194,M,Gwennhaël,1,1978
Nevers,58194,F,Habiba,1,1978
Nevers,58194,M,Hacèn,1,1978
Nevers,58194,M,Harold,2,1978
Nevers,58194,F,Helene,1,1978
Nevers,58194,F,Hélène,2,1978
Nevers,58194,M,Henri-Emmanuel,1,1978
Nevers,58194,M,Hervé,3,1978
Nevers,58194,F,Hyacinthe,1,1978
Nevers,58194,F,Ilhame,1,1978
Nevers,58194,F,Ingrid,5,1978
Nevers,58194,F,Isabelle,12,1978
Nevers,58194,M,Ivo,1,1978
Nevers,58194,M,Jacky,1,1978
Nevers,58194,F,Jalila,1,1978
Nevers,58194,M,James,1,1978
Nevers,58194,F,Jane,1,1978
Nevers,58194,M,Jean,3,1978
Nevers,58194,M,Jean-Benoit,1,1978
Nevers,58194,M,Jean-Charles,1,1978
Nevers,58194,M,Jean-Christophe,4,1978
Nevers,58194,M,Jean-François,1,1978
Nevers,58194,M,Jean-Luc,1,1978
Nevers,58194,M,Jean-Marc,1,1978
Nevers,58194,M,Jean-Michel,2,1978
Nevers,58194,M,Jean-Noël,2,1978
Nevers,58194,M,Jean-Philippe,2,1978
Nevers,58194,M,Jean-Pierre,1,1978
Nevers,58194,M,Jean-Samuel,1,1978
Nevers,58194,F,Jennifer,2,1978
Nevers,58194,M,Jérémy,2,1978
Nevers,58194,M,Jerome,6,1978
Nevers,58194,M,Jérôme,21,1978
Nevers,58194,M,Jim,1,1978
Nevers,58194,M,Joël,1,1978
Nevers,58194,F,Joëlle,1,1978
Nevers,58194,M,Johann,1,1978
Nevers,58194,F,Johanna,2,1978
Nevers,58194,M,Johnny,1,1978
Nevers,58194,M,Jonathan,1,1978
Nevers,58194,M,Josselin,1,1978
Nevers,58194,F,Julie,7,1978
Nevers,58194,M,Julien,19,1978
Nevers,58194,F,Karelle,4,1978
Nevers,58194,F,Karen,1,1978
Nevers,58194,M,Karim,2,1978
Nevers,58194,F,Karima,1,1978
Nevers,58194,F,Karine,19,1978
Nevers,58194,M,Karl,1,1978
Nevers,58194,F,Katia,1,1978
Nevers,58194,F,Khadija,1,1978
Nevers,58194,M,Khalid,1,1978
Nevers,58194,F,Kristelle,1,1978
Nevers,58194,F,Krystel,1,1978
Nevers,58194,F,Laetitia,10,1978
Nevers,58194,F,Laure,1,1978
Nevers,58194,F,Laurence,3,1978
Nevers,58194,F,Laurene,1,1978
Nevers,58194,M,Laurent,13,1978
Nevers,58194,F,Lauriane,2,1978
Nevers,58194,F,Laurie,2,1978
Nevers,58194,F,Leonor,1,1978
Nevers,58194,F,Linda,4,1978
Nevers,58194,M,Lionel,3,1978
Nevers,58194,F,Lisa,1,1978
Nevers,58194,F,Lise,1,1978
Nevers,58194,M,Loic,1,1978
Nevers,58194,M,Loïc,7,1978
Nevers,58194,F,Ludivine,2,1978
Nevers,58194,M,Ludovic,16,1978
Nevers,58194,F,Lydia,1,1978
Nevers,58194,F,Lydie,2,1978
Nevers,58194,F,Lysiane,1,1978
Nevers,58194,F,Maëlle,3,1978
Nevers,58194,F,Magali,4,1978
Nevers,58194,F,Magalie,7,1978
Nevers,58194,F,Magaliesuzanne,1,1978
Nevers,58194,M,Majid,1,1978
Nevers,58194,F,Mallorie,1,1978
Nevers,58194,M,Manuel,1,1978
Nevers,58194,M,Marc,6,1978
Nevers,58194,F,Marguerite,1,1978
Nevers,58194,F,Marguerite-Marie,1,1978
Nevers,58194,F,Marianne,1,1978
Nevers,58194,F,Marie,13,1978
Nevers,58194,F,Marie-Amelie,1,1978
Nevers,58194,F,Marie-Ange,1,1978
Nevers,58194,F,Marie-Anne,2,1978
Nevers,58194,F,Marie-Aude,1,1978
Nevers,58194,F,Marie-Casimire,1,1978
Nevers,58194,F,Marie-Eve,1,1978
Nevers,58194,F,Marie-Laure,4,1978
Nevers,58194,F,Marie-Line,1,1978
Nevers,58194,F,Marie-Noëlle,1,1978
Nevers,58194,F,Marie-Pierre,3,1978
Nevers,58194,F,Marie-Roxane,1,1978
Nevers,58194,F,Marie-Therese,1,1978
Nevers,58194,F,Marilyne,3,1978
Nevers,58194,F,Marina,1,1978
Nevers,58194,F,Marine,1,1978
Nevers,58194,M,Mario,1,1978
Nevers,58194,F,Marlène,2,1978
Nevers,58194,M,Marouane,1,1978
Nevers,58194,F,Maryannick,1,1978
Nevers,58194,F,Marylène,1,1978
Nevers,58194,M,Mathias,3,1978
Nevers,58194,M,Mathieu,9,1978
Nevers,58194,F,Mathilde,3,1978
Nevers,58194,F,Maud,3,1978
Nevers,58194,M,Maxime,1,1978
Nevers,58194,F,Mélanie,3,1978
Nevers,58194,F,Meryame,1,1978
Nevers,58194,M,Michael,5,1978
Nevers,58194,M,Michaël,24,1978
Nevers,58194,M,Michel,3,1978
Nevers,58194,M,Mickael,3,1978
Nevers,58194,M,Mickaël,4,1978
Nevers,58194,M,Mikael,1,1978
Nevers,58194,F,Mireille,1,1978
Nevers,58194,M,Mouhssine,1,1978
Nevers,58194,M,Mourad,2,1978
Nevers,58194,F,Murielle,2,1978
Nevers,58194,M,Mustapha,1,1978
Nevers,58194,F,Mylène,1,1978
Nevers,58194,F,Myriam,7,1978
Nevers,58194,M,Nabil,1,1978
Nevers,58194,F,Nadege,1,1978
Nevers,58194,F,Nadège,9,1978
Nevers,58194,F,Nadia,9,1978
Nevers,58194,F,Nadine,2,1978
Nevers,58194,F,Naoual,1,1978
Nevers,58194,F,Natacha,4,1978
Nevers,58194,F,Nathalie,14,1978
Nevers,58194,F,Nejla,1,1978
Nevers,58194,F,Nelly,2,1978
Nevers,58194,M,Nicolas,32,1978
Nevers,58194,F,Nicole,1,1978
Nevers,58194,M,Nils,1,1978
Nevers,58194,M,Oiivier,1,1978
Nevers,58194,F,Olga,1,1978
Nevers,58194,M,Olivier,27,1978
Nevers,58194,M,Omar,1,1978
Nevers,58194,F,Ouided,1,1978
Nevers,58194,M,Pascal,4,1978
Nevers,58194,F,Pascaline,1,1978
Nevers,58194,M,Patrice,5,1978
Nevers,58194,F,Patricia,2,1978
Nevers,58194,M,Patrick,3,1978
Nevers,58194,F,Paula,1,1978
Nevers,58194,F,Pauline,2,1978
Nevers,58194,F,Peggy,3,1978
Nevers,58194,F,Perrine,2,1978
Nevers,58194,M,Peter,1,1978
Nevers,58194,M,Philippe,4,1978
Nevers,58194,M,Philippe-André,1,1978
Nevers,58194,M,Pierre,9,1978
Nevers,58194,M,Pierre-François,1,1978
Nevers,58194,M,Pierre-Hugues,1,1978
Nevers,58194,M,Pierre-Johan,1,1978
Nevers,58194,M,Pierre-Yves,1,1978
Nevers,58194,F,Prisca,1,1978
Nevers,58194,F,Rachel,3,1978
Nevers,58194,F,Rachelle,1,1978
Nevers,58194,M,Rachid,1,1978
Nevers,58194,M,Raphaël,4,1978
Nevers,58194,M,Régis,3,1978
Nevers,58194,M,Rémi,1,1978
Nevers,58194,M,Rémy,1,1978
Nevers,58194,M,Renaud,1,1978
Nevers,58194,M,Richard,6,1978
Nevers,58194,M,Robert,1,1978
Nevers,58194,M,Rodolphe,1,1978
Nevers,58194,M,Rodophe,1,1978
Nevers,58194,M,Rodrigue,1,1978
Nevers,58194,M,Romain,6,1978
Nevers,58194,M,Romuald,3,1978
Nevers,58194,M,Ronald,1,1978
Nevers,58194,F,Roseline,1,1978
Nevers,58194,F,Sabine,3,1978
Nevers,58194,F,Sabira,1,1978
Nevers,58194,F,Sabrina,17,1978
Nevers,58194,M,Sacha-Maxence,1,1978
Nevers,58194,M,Saïd,1,1978
Nevers,58194,M,Samir,1,1978
Nevers,58194,M,Samuel,1,1978
Nevers,58194,F,Sandra,14,1978
Nevers,58194,F,Sandrine,22,1978
Nevers,58194,M,Sebastien,16,1978
Nevers,58194,M,Sébastien,36,1978
Nevers,58194,F,Servane,1,1978
Nevers,58194,F,Severine,4,1978
Nevers,58194,F,Séverine,11,1978
Nevers,58194,F,Séverinne,1,1978
Nevers,58194,F,Sladana,1,1978
Nevers,58194,F,Soizic,1,1978
Nevers,58194,F,Solange,1,1978
Nevers,58194,F,Sonia,4,1978
Nevers,58194,F,Sophia,1,1978
Nevers,58194,M,Sophiane,1,1978
Nevers,58194,F,Sophie,15,1978
Nevers,58194,F,Soumaïa,1,1978
Nevers,58194,M,Stephane,4,1978
Nevers,58194,M,Stéphane,11,1978
Nevers,58194,F,Stephania,1,1978
Nevers,58194,F,Stephanie,7,1978
Nevers,58194,F,Stéphanie,26,1978
Nevers,58194,M,Steve,1,1978
Nevers,58194,M,Stévens,1,1978
Nevers,58194,M,Sylvain,12,1978
Nevers,58194,F,Sylvaine,1,1978
Nevers,58194,F,Sylvia,2,1978
Nevers,58194,F,Sylvie,7,1978
Nevers,58194,M,Tanguy,1,1978
Nevers,58194,M,Terence,1,1978
Nevers,58194,M,Thibaud,1,1978
Nevers,58194,M,Thibaut,1,1978
Nevers,58194,M,Thierry,2,1978
Nevers,58194,M,Thomas,4,1978
Nevers,58194,M,Tijani,1,1978
Nevers,58194,M,Toufik,1,1978
Nevers,58194,F,Ursula,1,1978
Nevers,58194,M,Valentin,1,1978
Nevers,58194,F,Valerie,2,1978
Nevers,58194,F,Valérie,4,1978
Nevers,58194,F,Vanessa,9,1978
Nevers,58194,F,Veronique,1,1978
Nevers,58194,F,Véronique,5,1978
Nevers,58194,M,Victor,1,1978
Nevers,58194,M,Victorien,1,1978
Nevers,58194,F,Vildan,1,1978
Nevers,58194,M,Vincent,8,1978
Nevers,58194,F,Violaine,1,1978
Nevers,58194,F,Virgile,1,1978
Nevers,58194,F,Virginie,25,1978
Nevers,58194,M,Walter,2,1978
Nevers,58194,F,Wendy,1,1978
Nevers,58194,M,Wilfried,1,1978
Nevers,58194,M,William,2,1978
Nevers,58194,M,Xavier,1,1978
Nevers,58194,M,Yann,6,1978
Nevers,58194,M,Yannick,9,1978
Nevers,58194,F,Yasmina,1,1978
Nevers,58194,M,Yoann,8,1978
Nevers,58194,M,Yohann,1,1978
Nevers,58194,M,Yvan,1,1978
Nevers,58194,M,Zoher,1,1978
Nevers,58194,F,Zoulikha,1,1978
Nevers,58194,M,Aazddine,1,1977
Nevers,58194,M,Abdelkader,1,1977
Nevers,58194,F,Adeline,5,1977
Nevers,58194,M,Adrien,1,1977
Nevers,58194,F,Agnes,1,1977
Nevers,58194,F,Agnès,2,1977
Nevers,58194,M,Alain,1,1977
Nevers,58194,M,Albéric,1,1977
Nevers,58194,F,Alexandra,4,1977
Nevers,58194,M,Alexandre,5,1977
Nevers,58194,F,Alexandrine,1,1977
Nevers,58194,M,Alexis,2,1977
Nevers,58194,F,Alice,1,1977
Nevers,58194,F,Aline,4,1977
Nevers,58194,M,Allan,1,1977
Nevers,58194,F,Amélie,2,1977
Nevers,58194,F,Angelina,1,1977
Nevers,58194,F,Angélina,1,1977
Nevers,58194,F,Angelique,3,1977
Nevers,58194,F,Angélique,7,1977
Nevers,58194,F,Anissa,1,1977
Nevers,58194,F,Anna,2,1977
Nevers,58194,F,Annabella,1,1977
Nevers,58194,F,Annabelle,1,1977
Nevers,58194,F,Anne,11,1977
Nevers,58194,F,Anne-Cécile,1,1977
Nevers,58194,F,Anne-Charlotte,1,1977
Nevers,58194,F,Anne-Claire,1,1977
Nevers,58194,F,Anne-Dominique,1,1977
Nevers,58194,F,Anne-Hélène,1,1977
Nevers,58194,F,Anne-Laure,4,1977
Nevers,58194,F,Anne-Lise,2,1977
Nevers,58194,F,Anne-Sophie,4,1977
Nevers,58194,F,Annick,1,1977
Nevers,58194,F,Anouck,1,1977
Nevers,58194,M,Anthonny,1,1977
Nevers,58194,M,Anthony,5,1977
Nevers,58194,M,Antoine,2,1977
Nevers,58194,F,Antoinette,1,1977
Nevers,58194,M,Antony,2,1977
Nevers,58194,F,Armelle,3,1977
Nevers,58194,M,Arnaud,11,1977
Nevers,58194,M,Atman,1,1977
Nevers,58194,F,Aude,5,1977
Nevers,58194,F,Audrey,3,1977
Nevers,58194,F,Aurelie,2,1977
Nevers,58194,F,Aurélie,10,1977
Nevers,58194,M,Aurélien,2,1977
Nevers,58194,F,Aurore,7,1977
Nevers,58194,M,Aydin,1,1977
Nevers,58194,F,Azaïg,1,1977
Nevers,58194,F,Azna,1,1977
Nevers,58194,F,Barbara,2,1977
Nevers,58194,F,Beatrice,2,1977
Nevers,58194,F,Béatrice,3,1977
Nevers,58194,F,Bénédicte,4,1977
Nevers,58194,M,Benjamin,2,1977
